step,t,x,y,z,yaw,qw,qx,qy,qz
283,5.66,-8.879947662353516,-10.0,1.4399994611740112,0.0,1.0,0.0,0.0,0.0
284,5.68,-8.879947662353516,-10.0,1.4399994611740112,0.0,1.0,0.0,0.0,0.0
285,5.7,-8.879947662353516,-10.0,1.4399994611740112,0.0,1.0,0.0,0.0,0.0
286,5.72,-8.879947662353516,-10.0,1.4399994611740112,0.0,1.0,0.0,0.0,0.0
287,5.74,-8.879947662353516,-10.0,1.4399994611740112,0.0,1.0,0.0,0.0,0.0
288,5.76,-8.879947662353516,-10.0,1.4399994611740112,0.0,1.0,0.0,0.0,0.0
289,5.78,-8.871947288513184,-10.0,1.4399994611740112,0.0,1.0,0.0,0.0,0.0
290,5.8,-8.863946914672852,-10.0,1.4399994611740112,0.0,1.0,0.0,0.0,0.0
291,5.82,-8.85594654083252,-10.0,1.4399994611740112,0.0,1.0,0.0,0.0,0.0
292,5.84,-8.847946166992188,-10.0,1.4399994611740112,0.0,1.0,0.0,0.0,0.0
293,5.86,-8.839945793151855,-10.0,1.4399994611740112,0.0,1.0,0.0,0.0,0.0
294,5.88,-8.831945419311523,-10.0,1.4399994611740112,0.0,1.0,0.0,0.0,0.0
295,5.9,-8.823945045471191,-10.0,1.4399994611740112,0.0,1.0,0.0,0.0,0.0
296,5.92,-8.81594467163086,-10.0,1.4399994611740112,0.0,1.0,0.0,0.0,0.0
297,5.94,-8.807944297790527,-10.0,1.4399994611740112,0.0,1.0,0.0,0.0,0.0
298,5.96,-8.799943923950195,-10.0,1.4399994611740112,0.0,1.0,0.0,0.0,0.0
299,5.98,-8.791943550109863,-10.0,1.4399994611740112,0.0,1.0,0.0,0.0,0.0
300,6.0,-8.783943176269531,-10.0,1.4399994611740112,0.0,1.0,0.0,0.0,0.0
301,6.0200000000000005,-8.7759428024292,-10.0,1.4399994611740112,0.0,1.0,0.0,0.0,0.0
302,6.04,-8.767942428588867,-10.0,1.4399994611740112,0.0,1.0,0.0,0.0,0.0
303,6.0600000000000005,-8.759942054748535,-10.0,1.4399994611740112,0.0,1.0,0.0,0.0,0.0
304,6.08,-8.751941680908203,-10.0,1.4399994611740112,0.0,1.0,0.0,0.0,0.0
305,6.1000000000000005,-8.743941307067871,-10.0,1.4399994611740112,0.0,1.0,0.0,0.0,0.0
306,6.12,-8.735940933227539,-10.0,1.4399994611740112,0.0,1.0,0.0,0.0,0.0
307,6.140000000000001,-8.727940559387207,-10.0,1.4399994611740112,0.0,1.0,0.0,0.0,0.0
308,6.16,-8.719940185546875,-10.0,1.4399994611740112,0.0,1.0,0.0,0.0,0.0
309,6.18,-8.711939811706543,-10.0,1.4349994659423828,0.0,1.0,0.0,0.0,0.0
310,6.2,-8.711939811706543,-10.0,1.4299994707107544,0.0,1.0,0.0,0.0,0.0
311,6.22,-8.711939811706543,-10.0,1.424999475479126,0.0,1.0,0.0,0.0,0.0
312,6.24,-8.711939811706543,-10.0,1.4199994802474976,0.0,1.0,0.0,0.0,0.0
313,6.26,-8.711939811706543,-10.0,1.4149994850158691,0.0,1.0,0.0,0.0,0.0
314,6.28,-8.711939811706543,-10.0,1.4099994897842407,0.0,1.0,0.0,0.0,0.0
315,6.3,-8.711939811706543,-10.0,1.4049994945526123,0.0,1.0,0.0,0.0,0.0
316,6.32,-8.711939811706543,-10.0,1.3999994993209839,0.0,1.0,0.0,0.0,0.0
317,6.34,-8.711939811706543,-10.0,1.3949995040893555,0.0,1.0,0.0,0.0,0.0
318,6.36,-8.711939811706543,-10.0,1.389999508857727,0.0,1.0,0.0,0.0,0.0
319,6.38,-8.711939811706543,-10.0,1.3849995136260986,0.0,1.0,0.0,0.0,0.0
320,6.4,-8.711939811706543,-10.0,1.3799995183944702,0.0,1.0,0.0,0.0,0.0
321,6.42,-8.711939811706543,-10.0,1.3749995231628418,0.0,1.0,0.0,0.0,0.0
322,6.44,-8.711939811706543,-10.0,1.3699995279312134,0.0,1.0,0.0,0.0,0.0
323,6.46,-8.711939811706543,-10.0,1.364999532699585,0.0,1.0,0.0,0.0,0.0
324,6.48,-8.711939811706543,-10.0,1.3599995374679565,0.0,1.0,0.0,0.0,0.0
325,6.5,-8.711939811706543,-10.0,1.3549995422363281,0.0,1.0,0.0,0.0,0.0
326,6.5200000000000005,-8.711939811706543,-10.0,1.3499995470046997,0.0,1.0,0.0,0.0,0.0
327,6.54,-8.711939811706543,-10.0,1.3449995517730713,0.0,1.0,0.0,0.0,0.0
328,6.5600000000000005,-8.711939811706543,-10.0,1.3399995565414429,0.0,1.0,0.0,0.0,0.0
329,6.58,-8.711939811706543,-10.0,1.3349995613098145,0.0,1.0,0.0,0.0,0.0
330,6.6000000000000005,-8.711939811706543,-10.0,1.329999566078186,0.0,1.0,0.0,0.0,0.0
331,6.62,-8.711939811706543,-10.0,1.3249995708465576,0.0,1.0,0.0,0.0,0.0
332,6.640000000000001,-8.711939811706543,-10.0,1.3199995756149292,0.0,1.0,0.0,0.0,0.0
333,6.66,-8.711939811706543,-10.0,1.3149995803833008,0.0,1.0,0.0,0.0,0.0
334,6.68,-8.711939811706543,-10.0,1.3099995851516724,0.0,1.0,0.0,0.0,0.0
335,6.7,-8.711939811706543,-10.0,1.304999589920044,0.0,1.0,0.0,0.0,0.0
336,6.72,-8.711939811706543,-10.0,1.2999995946884155,0.0,1.0,0.0,0.0,0.0
337,6.74,-8.711939811706543,-10.0,1.294999599456787,0.0,1.0,0.0,0.0,0.0
338,6.76,-8.711939811706543,-10.0,1.2899996042251587,0.0,1.0,0.0,0.0,0.0
339,6.78,-8.703939437866211,-10.0,1.2849996089935303,0.0,1.0,0.0,0.0,0.0
340,6.8,-8.695939064025879,-10.0,1.2799996137619019,0.0,1.0,0.0,0.0,0.0
341,6.82,-8.687938690185547,-10.0,1.2749996185302734,0.0,1.0,0.0,0.0,0.0
342,6.84,-8.679938316345215,-10.0,1.269999623298645,0.0,1.0,0.0,0.0,0.0
343,6.86,-8.671937942504883,-10.0,1.2649996280670166,0.0,1.0,0.0,0.0,0.0
344,6.88,-8.66393756866455,-10.0,1.2599996328353882,0.0,1.0,0.0,0.0,0.0
345,6.9,-8.655937194824219,-10.0,1.2549996376037598,0.0,1.0,0.0,0.0,0.0
346,6.92,-8.647936820983887,-10.0,1.2499996423721313,0.0,1.0,0.0,0.0,0.0
347,6.94,-8.639936447143555,-10.0,1.244999647140503,0.0,1.0,0.0,0.0,0.0
348,6.96,-8.631936073303223,-10.0,1.2399996519088745,0.0,1.0,0.0,0.0,0.0
349,6.98,-8.62393569946289,-10.0,1.234999656677246,0.0,1.0,0.0,0.0,0.0
350,7.0,-8.615935325622559,-10.0,1.2299996614456177,0.0,1.0,0.0,0.0,0.0
351,7.0200000000000005,-8.607934951782227,-10.0,1.2249996662139893,0.0,1.0,0.0,0.0,0.0
352,7.04,-8.599934577941895,-10.0,1.2199996709823608,0.0,1.0,0.0,0.0,0.0
353,7.0600000000000005,-8.591934204101562,-10.0,1.2149996757507324,0.0,1.0,0.0,0.0,0.0
354,7.08,-8.58393383026123,-10.0,1.209999680519104,0.0,1.0,0.0,0.0,0.0
355,7.1000000000000005,-8.575933456420898,-10.0,1.2049996852874756,0.0,1.0,0.0,0.0,0.0
356,7.12,-8.567933082580566,-10.0,1.1999996900558472,0.0,1.0,0.0,0.0,0.0
357,7.140000000000001,-8.559932708740234,-10.0,1.1949996948242188,0.0,1.0,0.0,0.0,0.0
358,7.16,-8.551932334899902,-10.0,1.1899996995925903,0.0,1.0,0.0,0.0,0.0
359,7.18,-8.54393196105957,-10.0,1.184999704360962,0.0,1.0,0.0,0.0,0.0
360,7.2,-8.535931587219238,-10.0,1.1799997091293335,0.0,1.0,0.0,0.0,0.0
361,7.22,-8.527931213378906,-10.0,1.174999713897705,0.0,1.0,0.0,0.0,0.0
362,7.24,-8.519930839538574,-10.0,1.1699997186660767,0.0,1.0,0.0,0.0,0.0
363,7.26,-8.511930465698242,-10.0,1.1699997186660767,0.0,1.0,0.0,0.0,0.0
364,7.28,-8.50393009185791,-10.0,1.1649997234344482,0.0,1.0,0.0,0.0,0.0
365,7.3,-8.495929718017578,-10.0,1.1599997282028198,0.0,1.0,0.0,0.0,0.0
366,7.32,-8.487929344177246,-10.0,1.1549997329711914,0.0,1.0,0.0,0.0,0.0
367,7.34,-8.479928970336914,-10.0,1.149999737739563,0.0,1.0,0.0,0.0,0.0
368,7.36,-8.471928596496582,-10.0,1.1449997425079346,0.0,1.0,0.0,0.0,0.0
369,7.38,-8.46392822265625,-10.0,1.1399997472763062,0.0,1.0,0.0,0.0,0.0
370,7.4,-8.455927848815918,-10.0,1.1349997520446777,0.0,1.0,0.0,0.0,0.0
371,7.42,-8.447927474975586,-10.0,1.1299997568130493,0.0,1.0,0.0,0.0,0.0
372,7.44,-8.439927101135254,-10.0,1.1299997568130493,0.0,1.0,0.0,0.0,0.0
373,7.46,-8.431926727294922,-10.0,1.1299997568130493,0.0,1.0,0.0,0.0,0.0
374,7.48,-8.42392635345459,-10.0,1.1299997568130493,0.0,1.0,0.0,0.0,0.0
375,7.5,-8.415925979614258,-10.0,1.1299997568130493,0.0,1.0,0.0,0.0,0.0
376,7.5200000000000005,-8.407925605773926,-10.0,1.1299997568130493,0.0,1.0,0.0,0.0,0.0
377,7.54,-8.399925231933594,-10.0,1.1299997568130493,0.0,1.0,0.0,0.0,0.0
378,7.5600000000000005,-8.391924858093262,-10.0,1.124999761581421,0.0,1.0,0.0,0.0,0.0
379,7.58,-8.38392448425293,-10.0,1.1199997663497925,0.0,1.0,0.0,0.0,0.0
380,7.6000000000000005,-8.38392448425293,-10.0,1.114999771118164,0.0,1.0,0.0,0.0,0.0
381,7.62,-8.38392448425293,-10.0,1.1099997758865356,0.0,1.0,0.0,0.0,0.0
382,7.640000000000001,-8.38392448425293,-10.0,1.1049997806549072,0.0,1.0,0.0,0.0,0.0
383,7.66,-8.38392448425293,-10.0,1.0999997854232788,0.0,1.0,0.0,0.0,0.0
384,7.68,-8.38392448425293,-10.0,1.0949997901916504,0.0,1.0,0.0,0.0,0.0
385,7.7,-8.38392448425293,-10.0,1.089999794960022,0.0,1.0,0.0,0.0,0.0
386,7.72,-8.38392448425293,-10.0,1.0849997997283936,0.0,1.0,0.0,0.0,0.0
387,7.74,-8.38392448425293,-10.0,1.0799998044967651,0.0,1.0,0.0,0.0,0.0
388,7.76,-8.38392448425293,-10.0,1.0749998092651367,0.0,1.0,0.0,0.0,0.0
389,7.78,-8.38392448425293,-10.0,1.0699998140335083,0.0,1.0,0.0,0.0,0.0
390,7.8,-8.38392448425293,-10.0,1.0649998188018799,0.0,1.0,0.0,0.0,0.0
391,7.82,-8.38392448425293,-10.0,1.0599998235702515,0.0,1.0,0.0,0.0,0.0
392,7.84,-8.38392448425293,-10.0,1.054999828338623,0.0,1.0,0.0,0.0,0.0
393,7.86,-8.38392448425293,-10.0,1.0499998331069946,0.0,1.0,0.0,0.0,0.0
394,7.88,-8.375924110412598,-10.0,1.0449998378753662,0.0,1.0,0.0,0.0,0.0
395,7.9,-8.367923736572266,-10.0,1.0399998426437378,0.0,1.0,0.0,0.0,0.0
396,7.92,-8.359923362731934,-10.0,1.0349998474121094,0.0,1.0,0.0,0.0,0.0
397,7.94,-8.351922988891602,-10.0,1.029999852180481,0.0,1.0,0.0,0.0,0.0
398,7.96,-8.34392261505127,-10.0,1.0249998569488525,0.0,1.0,0.0,0.0,0.0
399,7.98,-8.335922241210938,-10.0,1.0199998617172241,0.0,1.0,0.0,0.0,0.0
400,8.0,-8.327921867370605,-10.0,1.0149998664855957,0.0,1.0,0.0,0.0,0.0
401,8.02,-8.319921493530273,-10.0,1.0099998712539673,0.0,1.0,0.0,0.0,0.0
402,8.040000000000001,-8.311921119689941,-10.0,1.0049998760223389,0.0,1.0,0.0,0.0,0.0
403,8.06,-8.30392074584961,-10.0,0.9999998807907104,0.0,1.0,0.0,0.0,0.0
404,8.08,-8.295920372009277,-10.0,0.994999885559082,0.0,1.0,0.0,0.0,0.0
405,8.1,-8.287919998168945,-10.0,0.9899998903274536,0.0,1.0,0.0,0.0,0.0
406,8.120000000000001,-8.279919624328613,-10.0,0.9849998950958252,0.0,1.0,0.0,0.0,0.0
407,8.14,-8.271919250488281,-10.0,0.9799998998641968,0.0,1.0,0.0,0.0,0.0
408,8.16,-8.26391887664795,-10.0,0.9749999046325684,0.0,1.0,0.0,0.0,0.0
409,8.18,-8.255918502807617,-10.0,0.9699999094009399,0.0,1.0,0.0,0.0,0.0
410,8.2,-8.247918128967285,-10.0,0.9649999141693115,0.0,1.0,0.0,0.0,0.0
411,8.22,-8.239917755126953,-10.0,0.9599999189376831,0.0,1.0,0.0,0.0,0.0
412,8.24,-8.231917381286621,-10.0,0.9549999237060547,0.0,1.0,0.0,0.0,0.0
413,8.26,-8.231917381286621,-10.0,0.9499999284744263,0.0,1.0,0.0,0.0,0.0
414,8.28,-8.223917007446289,-10.0,0.9449999332427979,0.0,1.0,0.0,0.0,0.0
415,8.3,-8.215916633605957,-10.0,0.9399999380111694,0.0,1.0,0.0,0.0,0.0
416,8.32,-8.207916259765625,-10.0,0.934999942779541,0.0,1.0,0.0,0.0,0.0
417,8.34,-8.199915885925293,-10.0,0.9299999475479126,0.0,1.0,0.0,0.0,0.0
418,8.36,-8.191915512084961,-10.0,0.9249999523162842,0.0,1.0,0.0,0.0,0.0
419,8.38,-8.183915138244629,-10.0,0.9199999570846558,0.0,1.0,0.0,0.0,0.0
420,8.4,-8.175914764404297,-10.0,0.9149999618530273,0.0,1.0,0.0,0.0,0.0
421,8.42,-8.167914390563965,-10.0,0.9099999666213989,0.0,1.0,0.0,0.0,0.0
422,8.44,-8.159914016723633,-10.0,0.9049999713897705,0.0,1.0,0.0,0.0,0.0
423,8.46,-8.1519136428833,-10.0,0.8999999761581421,0.0,1.0,0.0,0.0,0.0
424,8.48,-8.143913269042969,-10.0,0.8949999809265137,0.0,1.0,0.0,0.0,0.0
425,8.5,-8.135912895202637,-10.0,0.8899999856948853,0.0,1.0,0.0,0.0,0.0
426,8.52,-8.127912521362305,-10.0,0.8849999904632568,0.0,1.0,0.0,0.0,0.0
427,8.540000000000001,-8.119912147521973,-10.0,0.8799999952316284,0.0,1.0,0.0,0.0,0.0
428,8.56,-8.11191177368164,-10.0,0.875,0.0,1.0,0.0,0.0,0.0
429,8.58,-8.103911399841309,-10.0,0.8700000047683716,0.0,1.0,0.0,0.0,0.0
430,8.6,-8.095911026000977,-10.0,0.8650000095367432,0.0,1.0,0.0,0.0,0.0
431,8.620000000000001,-8.087910652160645,-10.0,0.8600000143051147,0.0,1.0,0.0,0.0,0.0
432,8.64,-8.079910278320312,-10.0,0.8600000143051147,0.0,1.0,0.0,0.0,0.0
433,8.66,-8.07190990447998,-10.0,0.8600000143051147,0.0,1.0,0.0,0.0,0.0
434,8.68,-8.063909530639648,-10.0,0.8600000143051147,0.0,1.0,0.0,0.0,0.0
435,8.700000000000001,-8.055909156799316,-10.0,0.8600000143051147,0.0,1.0,0.0,0.0,0.0
436,8.72,-8.047908782958984,-10.0,0.8600000143051147,0.0,1.0,0.0,0.0,0.0
437,8.74,-8.039908409118652,-10.0,0.8600000143051147,0.0,1.0,0.0,0.0,0.0
438,8.76,-8.03190803527832,-10.0,0.8600000143051147,0.0,1.0,0.0,0.0,0.0
439,8.78,-8.023907661437988,-10.0,0.8600000143051147,0.0,1.0,0.0,0.0,0.0
440,8.8,-8.015907287597656,-10.0,0.8600000143051147,0.0,1.0,0.0,0.0,0.0
441,8.82,-8.007906913757324,-10.0,0.8600000143051147,0.0,1.0,0.0,0.0,0.0
442,8.84,-7.99990701675415,-10.0,0.8600000143051147,0.0,1.0,0.0,0.0,0.0
443,8.86,-7.991907119750977,-10.0,0.8550000190734863,0.0,1.0,0.0,0.0,0.0
444,8.88,-7.983907222747803,-10.0,0.8500000238418579,0.0,1.0,0.0,0.0,0.0
445,8.9,-7.975907325744629,-10.0,0.8450000286102295,0.0,1.0,0.0,0.0,0.0
446,8.92,-7.967907428741455,-10.0,0.8400000333786011,0.0,1.0,0.0,0.0,0.0
447,8.94,-7.959907531738281,-10.0,0.8350000381469727,0.0,1.0,0.0,0.0,0.0
448,8.96,-7.951907634735107,-10.0,0.8300000429153442,0.0,1.0,0.0,0.0,0.0
449,8.98,-7.943907737731934,-10.0,0.8250000476837158,0.0,1.0,0.0,0.0,0.0
450,9.0,-7.93590784072876,-10.0,0.8200000524520874,0.0,1.0,0.0,0.0,0.0
451,9.02,-7.927907943725586,-10.0,0.815000057220459,0.0,1.0,0.0,0.0,0.0
452,9.040000000000001,-7.919908046722412,-10.0,0.8100000619888306,0.0,1.0,0.0,0.0,0.0
453,9.06,-7.911908149719238,-10.0,0.8050000667572021,0.0,1.0,0.0,0.0,0.0
454,9.08,-7.9039082527160645,-10.0,0.8000000715255737,0.0,1.0,0.0,0.0,0.0
455,9.1,-7.895908355712891,-10.0,0.7950000762939453,0.0,1.0,0.0,0.0,0.0
456,9.120000000000001,-7.887908458709717,-10.0,0.7900000810623169,0.0,1.0,0.0,0.0,0.0
457,9.14,-7.879908561706543,-10.0,0.7850000858306885,0.0,1.0,0.0,0.0,0.0
458,9.16,-7.871908664703369,-10.0,0.7800000905990601,0.0,1.0,0.0,0.0,0.0
459,9.18,-7.863908767700195,-10.0,0.7750000953674316,0.0,1.0,0.0,0.0,0.0
460,9.200000000000001,-7.8559088706970215,-10.0,0.7700001001358032,0.0,1.0,0.0,0.0,0.0
461,9.22,-7.847908973693848,-10.0,0.7650001049041748,0.0,1.0,0.0,0.0,0.0
462,9.24,-7.839909076690674,-10.0,0.7600001096725464,0.0,1.0,0.0,0.0,0.0
463,9.26,-7.8319091796875,-10.0,0.755000114440918,0.0,1.0,0.0,0.0,0.0
464,9.28,-7.823909282684326,-10.0,0.7500001192092896,0.0,1.0,0.0,0.0,0.0
465,9.3,-7.815909385681152,-10.0,0.7450001239776611,0.0,1.0,0.0,0.0,0.0
466,9.32,-7.8079094886779785,-10.0,0.7400001287460327,0.0,1.0,0.0,0.0,0.0
467,9.34,-7.799909591674805,-10.0,0.7350001335144043,0.0,1.0,0.0,0.0,0.0
468,9.36,-7.791909694671631,-10.0,0.7350001335144043,0.0,1.0,0.0,0.0,0.0
469,9.38,-7.783909797668457,-10.0,0.7350001335144043,0.0,1.0,0.0,0.0,0.0
470,9.4,-7.775909900665283,-10.0,0.7350001335144043,0.0,1.0,0.0,0.0,0.0
471,9.42,-7.767910003662109,-10.0,0.7350001335144043,0.0,1.0,0.0,0.0,0.0
472,9.44,-7.7599101066589355,-10.0,0.7350001335144043,0.0,1.0,0.0,0.0,0.0
473,9.46,-7.751910209655762,-10.0,0.7350001335144043,0.0,1.0,0.0,0.0,0.0
474,9.48,-7.743910312652588,-10.0,0.7350001335144043,0.0,1.0,0.0,0.0,0.0
475,9.5,-7.735910415649414,-10.0,0.7350001335144043,0.0,1.0,0.0,0.0,0.0
476,9.52,-7.72791051864624,-10.0,0.7350001335144043,0.0,1.0,0.0,0.0,0.0
477,9.540000000000001,-7.719910621643066,-10.0,0.7350001335144043,0.0,1.0,0.0,0.0,0.0
478,9.56,-7.711910724639893,-10.0,0.7350001335144043,0.0,1.0,0.0,0.0,0.0
479,9.58,-7.703910827636719,-10.0,0.7350001335144043,0.0,1.0,0.0,0.0,0.0
480,9.6,-7.695910930633545,-10.0,0.7350001335144043,0.0,1.0,0.0,0.0,0.0
481,9.620000000000001,-7.687911033630371,-10.0,0.7350001335144043,0.0,1.0,0.0,0.0,0.0
482,9.64,-7.679911136627197,-10.0,0.7350001335144043,0.0,1.0,0.0,0.0,0.0
483,9.66,-7.671911239624023,-10.0,0.7350001335144043,0.0,1.0,0.0,0.0,0.0
484,9.68,-7.66391134262085,-10.0,0.7350001335144043,0.0,1.0,0.0,0.0,0.0
485,9.700000000000001,-7.655911445617676,-10.0,0.7350001335144043,0.0,1.0,0.0,0.0,0.0
486,9.72,-7.647911548614502,-10.0,0.7350001335144043,0.0,1.0,0.0,0.0,0.0
487,9.74,-7.639911651611328,-10.0,0.7350001335144043,0.0,1.0,0.0,0.0,0.0
488,9.76,-7.631911754608154,-10.0,0.7350001335144043,0.0,1.0,0.0,0.0,0.0
489,9.78,-7.6239118576049805,-10.0,0.7350001335144043,0.0,1.0,0.0,0.0,0.0
490,9.8,-7.615911960601807,-10.0,0.7350001335144043,0.0,1.0,0.0,0.0,0.0
491,9.82,-7.607912063598633,-10.0,0.7350001335144043,0.0,1.0,0.0,0.0,0.0
492,9.84,-7.599912166595459,-10.0,0.7350001335144043,0.0,1.0,0.0,0.0,0.0
493,9.86,-7.591912269592285,-10.0,0.7350001335144043,0.0,1.0,0.0,0.0,0.0
494,9.88,-7.583912372589111,-10.0,0.7350001335144043,0.0,1.0,0.0,0.0,0.0
495,9.9,-7.5759124755859375,-10.0,0.7350001335144043,0.0,1.0,0.0,0.0,0.0
496,9.92,-7.567912578582764,-10.0,0.7350001335144043,0.0,1.0,0.0,0.0,0.0
497,9.94,-7.55991268157959,-10.0,0.7350001335144043,0.0,1.0,0.0,0.0,0.0
498,9.96,-7.551912784576416,-10.0,0.7350001335144043,0.0,1.0,0.0,0.0,0.0
499,9.98,-7.543912887573242,-10.0,0.7350001335144043,0.0,1.0,0.0,0.0,0.0
500,10.0,-7.535912990570068,-10.0,0.7350001335144043,0.0,1.0,0.0,0.0,0.0
501,10.02,-7.5279130935668945,-10.0,0.7350001335144043,0.0,1.0,0.0,0.0,0.0
502,10.040000000000001,-7.519913196563721,-10.0,0.7350001335144043,0.0,1.0,0.0,0.0,0.0
503,10.06,-7.511913299560547,-10.0,0.7350001335144043,0.0,1.0,0.0,0.0,0.0
504,10.08,-7.503913402557373,-10.0,0.7350001335144043,0.0,1.0,0.0,0.0,0.0
505,10.1,-7.495913505554199,-10.0,0.7350001335144043,0.0,1.0,0.0,0.0,0.0
506,10.120000000000001,-7.487913608551025,-10.0,0.7350001335144043,0.0,1.0,0.0,0.0,0.0
507,10.14,-7.479913711547852,-10.0,0.7350001335144043,0.0,1.0,0.0,0.0,0.0
508,10.16,-7.471913814544678,-10.0,0.7350001335144043,0.0,1.0,0.0,0.0,0.0
509,10.18,-7.463913917541504,-10.0,0.7350001335144043,0.0,1.0,0.0,0.0,0.0
510,10.200000000000001,-7.45591402053833,-10.0,0.7350001335144043,0.0,1.0,0.0,0.0,0.0
511,10.22,-7.447914123535156,-10.0,0.7350001335144043,0.0,1.0,0.0,0.0,0.0
512,10.24,-7.439914226531982,-10.0,0.7350001335144043,0.0,1.0,0.0,0.0,0.0
513,10.26,-7.431914329528809,-10.0,0.7350001335144043,0.0,1.0,0.0,0.0,0.0
514,10.28,-7.423914432525635,-10.0,0.7350001335144043,0.0,1.0,0.0,0.0,0.0
515,10.3,-7.415914535522461,-10.0,0.7350001335144043,0.0,1.0,0.0,0.0,0.0
516,10.32,-7.407914638519287,-10.0,0.7350001335144043,0.0,1.0,0.0,0.0,0.0
517,10.34,-7.399914741516113,-10.0,0.7350001335144043,0.0,1.0,0.0,0.0,0.0
518,10.36,-7.3919148445129395,-10.0,0.7350001335144043,0.0,1.0,0.0,0.0,0.0
519,10.38,-7.383914947509766,-10.0,0.7350001335144043,0.0,1.0,0.0,0.0,0.0
520,10.4,-7.375915050506592,-10.0,0.7350001335144043,0.0,1.0,0.0,0.0,0.0
521,10.42,-7.367915153503418,-10.0,0.7350001335144043,0.0,1.0,0.0,0.0,0.0
522,10.44,-7.359915256500244,-10.0,0.7350001335144043,0.0,1.0,0.0,0.0,0.0
523,10.46,-7.35191535949707,-10.0,0.7350001335144043,0.0,1.0,0.0,0.0,0.0
524,10.48,-7.3439154624938965,-10.0,0.7350001335144043,0.0,1.0,0.0,0.0,0.0
525,10.5,-7.335915565490723,-10.0,0.7350001335144043,0.0,1.0,0.0,0.0,0.0
526,10.52,-7.327915668487549,-10.0,0.7350001335144043,0.0,1.0,0.0,0.0,0.0
527,10.540000000000001,-7.327915668487549,-10.0,0.7350001335144043,0.0,1.0,0.0,0.0,0.0
528,10.56,-7.327915668487549,-10.0,0.7350001335144043,0.0,1.0,0.0,0.0,0.0
